run,llm,task,language,type_background,group_id,prompt_mitigation,question_id,background,gender,age,yes_prob,no_prob,top_1,top_2,top_3,top_4,top_5
-,,decision,dutch,explicit,44,nl_decision_default,90,Turkish,Male,65,,,,,,,
-,,decision,dutch,explicit,45,nl_decision_default,90,Turkish,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,46,nl_decision_default,90,Turkish,Female,25,,,,,,,
-,,decision,dutch,explicit,47,nl_decision_default,90,Turkish,Female,40,,,,,,,
-,,decision,dutch,explicit,48,nl_decision_default,90,Turkish,Female,65,,,,,,,
-,,decision,dutch,explicit,49,nl_decision_default,90,European-American,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,50,nl_decision_default,90,European-American,[MASK],25,,,,,,,
-,,decision,dutch,explicit,51,nl_decision_default,90,European-American,[MASK],40,,,,,,,
-,,decision,dutch,explicit,52,nl_decision_default,90,European-American,[MASK],65,,,,,,,
-,,decision,dutch,explicit,53,nl_decision_default,90,European-American,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,54,nl_decision_default,90,European-American,Male,25,,,,,,,
-,,decision,dutch,explicit,55,nl_decision_default,90,European-American,Male,40,,,,,,,
-,,decision,dutch,explicit,56,nl_decision_default,90,European-American,Male,65,,,,,,,
-,,decision,dutch,explicit,57,nl_decision_default,90,European-American,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,58,nl_decision_default,90,European-American,Female,25,,,,,,,
-,,decision,dutch,explicit,59,nl_decision_default,90,European-American,Female,40,,,,,,,
-,,decision,dutch,explicit,60,nl_decision_default,90,European-American,Female,65,,,,,,,
-,,decision,dutch,explicit,61,nl_decision_default,90,African-American,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,62,nl_decision_default,90,African-American,[MASK],25,,,,,,,
-,,decision,dutch,explicit,63,nl_decision_default,90,African-American,[MASK],40,,,,,,,
-,,decision,dutch,explicit,64,nl_decision_default,90,African-American,[MASK],65,,,,,,,
-,,decision,dutch,explicit,65,nl_decision_default,90,African-American,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,66,nl_decision_default,90,African-American,Male,25,,,,,,,
-,,decision,dutch,explicit,67,nl_decision_default,90,African-American,Male,40,,,,,,,
-,,decision,dutch,explicit,68,nl_decision_default,90,African-American,Male,65,,,,,,,
-,,decision,dutch,explicit,69,nl_decision_default,90,African-American,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,70,nl_decision_default,90,African-American,Female,25,,,,,,,
-,,decision,dutch,explicit,71,nl_decision_default,90,African-American,Female,40,,,,,,,
-,,decision,dutch,explicit,72,nl_decision_default,90,African-American,Female,65,,,,,,,
-,,decision,dutch,explicit,73,nl_decision_default,90,Mexican,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,74,nl_decision_default,90,Mexican,[MASK],25,,,,,,,
-,,decision,dutch,explicit,75,nl_decision_default,90,Mexican,[MASK],40,,,,,,,
-,,decision,dutch,explicit,76,nl_decision_default,90,Mexican,[MASK],65,,,,,,,
-,,decision,dutch,explicit,77,nl_decision_default,90,Mexican,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,78,nl_decision_default,90,Mexican,Male,25,,,,,,,
-,,decision,dutch,explicit,79,nl_decision_default,90,Mexican,Male,40,,,,,,,
-,,decision,dutch,explicit,80,nl_decision_default,90,Mexican,Male,65,,,,,,,
-,,decision,dutch,explicit,81,nl_decision_default,90,Mexican,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,82,nl_decision_default,90,Mexican,Female,25,,,,,,,
-,,decision,dutch,explicit,83,nl_decision_default,90,Mexican,Female,40,,,,,,,
-,,decision,dutch,explicit,84,nl_decision_default,90,Mexican,Female,65,,,,,,,
-,,decision,dutch,explicit,1,nl_decision_level_1,90,[MASK],[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,2,nl_decision_level_1,90,[MASK],[MASK],25,,,,,,,
-,,decision,dutch,explicit,3,nl_decision_level_1,90,[MASK],[MASK],40,,,,,,,
-,,decision,dutch,explicit,4,nl_decision_level_1,90,[MASK],[MASK],65,,,,,,,
-,,decision,dutch,explicit,5,nl_decision_level_1,90,[MASK],Male,[MASK],,,,,,,
-,,decision,dutch,explicit,6,nl_decision_level_1,90,[MASK],Male,25,,,,,,,
-,,decision,dutch,explicit,7,nl_decision_level_1,90,[MASK],Male,40,,,,,,,
-,,decision,dutch,explicit,8,nl_decision_level_1,90,[MASK],Male,65,,,,,,,
-,,decision,dutch,explicit,9,nl_decision_level_1,90,[MASK],Female,[MASK],,,,,,,
-,,decision,dutch,explicit,10,nl_decision_level_1,90,[MASK],Female,25,,,,,,,
-,,decision,dutch,explicit,11,nl_decision_level_1,90,[MASK],Female,40,,,,,,,
-,,decision,dutch,explicit,12,nl_decision_level_1,90,[MASK],Female,65,,,,,,,
-,,decision,dutch,explicit,13,nl_decision_level_1,90,Dutch,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,14,nl_decision_level_1,90,Dutch,[MASK],25,,,,,,,
-,,decision,dutch,explicit,15,nl_decision_level_1,90,Dutch,[MASK],40,,,,,,,
-,,decision,dutch,explicit,16,nl_decision_level_1,90,Dutch,[MASK],65,,,,,,,
-,,decision,dutch,explicit,17,nl_decision_level_1,90,Dutch,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,18,nl_decision_level_1,90,Dutch,Male,25,,,,,,,
-,,decision,dutch,explicit,19,nl_decision_level_1,90,Dutch,Male,40,,,,,,,
-,,decision,dutch,explicit,20,nl_decision_level_1,90,Dutch,Male,65,,,,,,,
-,,decision,dutch,explicit,21,nl_decision_level_1,90,Dutch,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,22,nl_decision_level_1,90,Dutch,Female,25,,,,,,,
-,,decision,dutch,explicit,23,nl_decision_level_1,90,Dutch,Female,40,,,,,,,
-,,decision,dutch,explicit,24,nl_decision_level_1,90,Dutch,Female,65,,,,,,,
-,,decision,dutch,explicit,25,nl_decision_level_1,90,Moroccan,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,26,nl_decision_level_1,90,Moroccan,[MASK],25,,,,,,,
-,,decision,dutch,explicit,27,nl_decision_level_1,90,Moroccan,[MASK],40,,,,,,,
-,,decision,dutch,explicit,28,nl_decision_level_1,90,Moroccan,[MASK],65,,,,,,,
-,,decision,dutch,explicit,29,nl_decision_level_1,90,Moroccan,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,30,nl_decision_level_1,90,Moroccan,Male,25,,,,,,,
-,,decision,dutch,explicit,31,nl_decision_level_1,90,Moroccan,Male,40,,,,,,,
-,,decision,dutch,explicit,32,nl_decision_level_1,90,Moroccan,Male,65,,,,,,,
-,,decision,dutch,explicit,33,nl_decision_level_1,90,Moroccan,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,34,nl_decision_level_1,90,Moroccan,Female,25,,,,,,,
-,,decision,dutch,explicit,35,nl_decision_level_1,90,Moroccan,Female,40,,,,,,,
-,,decision,dutch,explicit,36,nl_decision_level_1,90,Moroccan,Female,65,,,,,,,
-,,decision,dutch,explicit,37,nl_decision_level_1,90,Turkish,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,38,nl_decision_level_1,90,Turkish,[MASK],25,,,,,,,
-,,decision,dutch,explicit,39,nl_decision_level_1,90,Turkish,[MASK],40,,,,,,,
-,,decision,dutch,explicit,40,nl_decision_level_1,90,Turkish,[MASK],65,,,,,,,
-,,decision,dutch,explicit,41,nl_decision_level_1,90,Turkish,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,42,nl_decision_level_1,90,Turkish,Male,25,,,,,,,
-,,decision,dutch,explicit,43,nl_decision_level_1,90,Turkish,Male,40,,,,,,,
-,,decision,dutch,explicit,44,nl_decision_level_1,90,Turkish,Male,65,,,,,,,
-,,decision,dutch,explicit,45,nl_decision_level_1,90,Turkish,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,46,nl_decision_level_1,90,Turkish,Female,25,,,,,,,
-,,decision,dutch,explicit,47,nl_decision_level_1,90,Turkish,Female,40,,,,,,,
-,,decision,dutch,explicit,48,nl_decision_level_1,90,Turkish,Female,65,,,,,,,
-,,decision,dutch,explicit,49,nl_decision_level_1,90,European-American,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,50,nl_decision_level_1,90,European-American,[MASK],25,,,,,,,
-,,decision,dutch,explicit,51,nl_decision_level_1,90,European-American,[MASK],40,,,,,,,
-,,decision,dutch,explicit,52,nl_decision_level_1,90,European-American,[MASK],65,,,,,,,
-,,decision,dutch,explicit,53,nl_decision_level_1,90,European-American,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,54,nl_decision_level_1,90,European-American,Male,25,,,,,,,
-,,decision,dutch,explicit,55,nl_decision_level_1,90,European-American,Male,40,,,,,,,
-,,decision,dutch,explicit,56,nl_decision_level_1,90,European-American,Male,65,,,,,,,
-,,decision,dutch,explicit,57,nl_decision_level_1,90,European-American,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,58,nl_decision_level_1,90,European-American,Female,25,,,,,,,
-,,decision,dutch,explicit,59,nl_decision_level_1,90,European-American,Female,40,,,,,,,
-,,decision,dutch,explicit,60,nl_decision_level_1,90,European-American,Female,65,,,,,,,
-,,decision,dutch,explicit,61,nl_decision_level_1,90,African-American,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,62,nl_decision_level_1,90,African-American,[MASK],25,,,,,,,
-,,decision,dutch,explicit,63,nl_decision_level_1,90,African-American,[MASK],40,,,,,,,
-,,decision,dutch,explicit,64,nl_decision_level_1,90,African-American,[MASK],65,,,,,,,
-,,decision,dutch,explicit,65,nl_decision_level_1,90,African-American,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,66,nl_decision_level_1,90,African-American,Male,25,,,,,,,
-,,decision,dutch,explicit,67,nl_decision_level_1,90,African-American,Male,40,,,,,,,
-,,decision,dutch,explicit,68,nl_decision_level_1,90,African-American,Male,65,,,,,,,
-,,decision,dutch,explicit,69,nl_decision_level_1,90,African-American,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,70,nl_decision_level_1,90,African-American,Female,25,,,,,,,
-,,decision,dutch,explicit,71,nl_decision_level_1,90,African-American,Female,40,,,,,,,
-,,decision,dutch,explicit,72,nl_decision_level_1,90,African-American,Female,65,,,,,,,
-,,decision,dutch,explicit,73,nl_decision_level_1,90,Mexican,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,74,nl_decision_level_1,90,Mexican,[MASK],25,,,,,,,
-,,decision,dutch,explicit,75,nl_decision_level_1,90,Mexican,[MASK],40,,,,,,,
-,,decision,dutch,explicit,76,nl_decision_level_1,90,Mexican,[MASK],65,,,,,,,
-,,decision,dutch,explicit,77,nl_decision_level_1,90,Mexican,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,78,nl_decision_level_1,90,Mexican,Male,25,,,,,,,
-,,decision,dutch,explicit,79,nl_decision_level_1,90,Mexican,Male,40,,,,,,,
-,,decision,dutch,explicit,80,nl_decision_level_1,90,Mexican,Male,65,,,,,,,
-,,decision,dutch,explicit,81,nl_decision_level_1,90,Mexican,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,82,nl_decision_level_1,90,Mexican,Female,25,,,,,,,
-,,decision,dutch,explicit,83,nl_decision_level_1,90,Mexican,Female,40,,,,,,,
-,,decision,dutch,explicit,84,nl_decision_level_1,90,Mexican,Female,65,,,,,,,
-,,decision,dutch,explicit,1,eng_decision_level_1B,90,[MASK],[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,2,eng_decision_level_1B,90,[MASK],[MASK],25,,,,,,,
-,,decision,dutch,explicit,3,eng_decision_level_1B,90,[MASK],[MASK],40,,,,,,,
-,,decision,dutch,explicit,4,eng_decision_level_1B,90,[MASK],[MASK],65,,,,,,,
-,,decision,dutch,explicit,5,eng_decision_level_1B,90,[MASK],Male,[MASK],,,,,,,
-,,decision,dutch,explicit,6,eng_decision_level_1B,90,[MASK],Male,25,,,,,,,
-,,decision,dutch,explicit,7,eng_decision_level_1B,90,[MASK],Male,40,,,,,,,
-,,decision,dutch,explicit,8,eng_decision_level_1B,90,[MASK],Male,65,,,,,,,
-,,decision,dutch,explicit,9,eng_decision_level_1B,90,[MASK],Female,[MASK],,,,,,,
-,,decision,dutch,explicit,10,eng_decision_level_1B,90,[MASK],Female,25,,,,,,,
-,,decision,dutch,explicit,11,eng_decision_level_1B,90,[MASK],Female,40,,,,,,,
-,,decision,dutch,explicit,12,eng_decision_level_1B,90,[MASK],Female,65,,,,,,,
-,,decision,dutch,explicit,13,eng_decision_level_1B,90,Dutch,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,14,eng_decision_level_1B,90,Dutch,[MASK],25,,,,,,,
-,,decision,dutch,explicit,15,eng_decision_level_1B,90,Dutch,[MASK],40,,,,,,,
-,,decision,dutch,explicit,16,eng_decision_level_1B,90,Dutch,[MASK],65,,,,,,,
-,,decision,dutch,explicit,17,eng_decision_level_1B,90,Dutch,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,18,eng_decision_level_1B,90,Dutch,Male,25,,,,,,,
-,,decision,dutch,explicit,19,eng_decision_level_1B,90,Dutch,Male,40,,,,,,,
-,,decision,dutch,explicit,20,eng_decision_level_1B,90,Dutch,Male,65,,,,,,,
-,,decision,dutch,explicit,21,eng_decision_level_1B,90,Dutch,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,22,eng_decision_level_1B,90,Dutch,Female,25,,,,,,,
-,,decision,dutch,explicit,23,eng_decision_level_1B,90,Dutch,Female,40,,,,,,,
-,,decision,dutch,explicit,24,eng_decision_level_1B,90,Dutch,Female,65,,,,,,,
-,,decision,dutch,explicit,25,eng_decision_level_1B,90,Moroccan,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,26,eng_decision_level_1B,90,Moroccan,[MASK],25,,,,,,,
-,,decision,dutch,explicit,27,eng_decision_level_1B,90,Moroccan,[MASK],40,,,,,,,
-,,decision,dutch,explicit,28,eng_decision_level_1B,90,Moroccan,[MASK],65,,,,,,,
-,,decision,dutch,explicit,29,eng_decision_level_1B,90,Moroccan,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,30,eng_decision_level_1B,90,Moroccan,Male,25,,,,,,,
-,,decision,dutch,explicit,31,eng_decision_level_1B,90,Moroccan,Male,40,,,,,,,
-,,decision,dutch,explicit,32,eng_decision_level_1B,90,Moroccan,Male,65,,,,,,,
-,,decision,dutch,explicit,33,eng_decision_level_1B,90,Moroccan,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,34,eng_decision_level_1B,90,Moroccan,Female,25,,,,,,,
-,,decision,dutch,explicit,35,eng_decision_level_1B,90,Moroccan,Female,40,,,,,,,
-,,decision,dutch,explicit,36,eng_decision_level_1B,90,Moroccan,Female,65,,,,,,,
-,,decision,dutch,explicit,37,eng_decision_level_1B,90,Turkish,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,38,eng_decision_level_1B,90,Turkish,[MASK],25,,,,,,,
-,,decision,dutch,explicit,39,eng_decision_level_1B,90,Turkish,[MASK],40,,,,,,,
-,,decision,dutch,explicit,40,eng_decision_level_1B,90,Turkish,[MASK],65,,,,,,,
-,,decision,dutch,explicit,41,eng_decision_level_1B,90,Turkish,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,42,eng_decision_level_1B,90,Turkish,Male,25,,,,,,,
-,,decision,dutch,explicit,43,eng_decision_level_1B,90,Turkish,Male,40,,,,,,,
-,,decision,dutch,explicit,44,eng_decision_level_1B,90,Turkish,Male,65,,,,,,,
-,,decision,dutch,explicit,45,eng_decision_level_1B,90,Turkish,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,46,eng_decision_level_1B,90,Turkish,Female,25,,,,,,,
-,,decision,dutch,explicit,47,eng_decision_level_1B,90,Turkish,Female,40,,,,,,,
-,,decision,dutch,explicit,48,eng_decision_level_1B,90,Turkish,Female,65,,,,,,,
-,,decision,dutch,explicit,49,eng_decision_level_1B,90,European-American,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,50,eng_decision_level_1B,90,European-American,[MASK],25,,,,,,,
-,,decision,dutch,explicit,51,eng_decision_level_1B,90,European-American,[MASK],40,,,,,,,
-,,decision,dutch,explicit,52,eng_decision_level_1B,90,European-American,[MASK],65,,,,,,,
-,,decision,dutch,explicit,53,eng_decision_level_1B,90,European-American,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,54,eng_decision_level_1B,90,European-American,Male,25,,,,,,,
-,,decision,dutch,explicit,55,eng_decision_level_1B,90,European-American,Male,40,,,,,,,
-,,decision,dutch,explicit,56,eng_decision_level_1B,90,European-American,Male,65,,,,,,,
-,,decision,dutch,explicit,57,eng_decision_level_1B,90,European-American,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,58,eng_decision_level_1B,90,European-American,Female,25,,,,,,,
-,,decision,dutch,explicit,59,eng_decision_level_1B,90,European-American,Female,40,,,,,,,
-,,decision,dutch,explicit,60,eng_decision_level_1B,90,European-American,Female,65,,,,,,,
-,,decision,dutch,explicit,61,eng_decision_level_1B,90,African-American,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,62,eng_decision_level_1B,90,African-American,[MASK],25,,,,,,,
-,,decision,dutch,explicit,63,eng_decision_level_1B,90,African-American,[MASK],40,,,,,,,
-,,decision,dutch,explicit,64,eng_decision_level_1B,90,African-American,[MASK],65,,,,,,,
-,,decision,dutch,explicit,65,eng_decision_level_1B,90,African-American,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,66,eng_decision_level_1B,90,African-American,Male,25,,,,,,,
-,,decision,dutch,explicit,67,eng_decision_level_1B,90,African-American,Male,40,,,,,,,
-,,decision,dutch,explicit,68,eng_decision_level_1B,90,African-American,Male,65,,,,,,,
-,,decision,dutch,explicit,69,eng_decision_level_1B,90,African-American,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,70,eng_decision_level_1B,90,African-American,Female,25,,,,,,,
-,,decision,dutch,explicit,71,eng_decision_level_1B,90,African-American,Female,40,,,,,,,
-,,decision,dutch,explicit,72,eng_decision_level_1B,90,African-American,Female,65,,,,,,,
-,,decision,dutch,explicit,73,eng_decision_level_1B,90,Mexican,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,74,eng_decision_level_1B,90,Mexican,[MASK],25,,,,,,,
-,,decision,dutch,explicit,75,eng_decision_level_1B,90,Mexican,[MASK],40,,,,,,,
-,,decision,dutch,explicit,76,eng_decision_level_1B,90,Mexican,[MASK],65,,,,,,,
-,,decision,dutch,explicit,77,eng_decision_level_1B,90,Mexican,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,78,eng_decision_level_1B,90,Mexican,Male,25,,,,,,,
-,,decision,dutch,explicit,79,eng_decision_level_1B,90,Mexican,Male,40,,,,,,,
-,,decision,dutch,explicit,80,eng_decision_level_1B,90,Mexican,Male,65,,,,,,,
-,,decision,dutch,explicit,81,eng_decision_level_1B,90,Mexican,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,82,eng_decision_level_1B,90,Mexican,Female,25,,,,,,,
-,,decision,dutch,explicit,83,eng_decision_level_1B,90,Mexican,Female,40,,,,,,,
-,,decision,dutch,explicit,84,eng_decision_level_1B,90,Mexican,Female,65,,,,,,,
-,,decision,dutch,explicit,1,nl_decision_level_2,90,[MASK],[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,2,nl_decision_level_2,90,[MASK],[MASK],25,,,,,,,
-,,decision,dutch,explicit,3,nl_decision_level_2,90,[MASK],[MASK],40,,,,,,,
-,,decision,dutch,explicit,4,nl_decision_level_2,90,[MASK],[MASK],65,,,,,,,
-,,decision,dutch,explicit,5,nl_decision_level_2,90,[MASK],Male,[MASK],,,,,,,
-,,decision,dutch,explicit,6,nl_decision_level_2,90,[MASK],Male,25,,,,,,,
-,,decision,dutch,explicit,7,nl_decision_level_2,90,[MASK],Male,40,,,,,,,
-,,decision,dutch,explicit,8,nl_decision_level_2,90,[MASK],Male,65,,,,,,,
-,,decision,dutch,explicit,9,nl_decision_level_2,90,[MASK],Female,[MASK],,,,,,,
-,,decision,dutch,explicit,10,nl_decision_level_2,90,[MASK],Female,25,,,,,,,
-,,decision,dutch,explicit,11,nl_decision_level_2,90,[MASK],Female,40,,,,,,,
-,,decision,dutch,explicit,12,nl_decision_level_2,90,[MASK],Female,65,,,,,,,
-,,decision,dutch,explicit,13,nl_decision_level_2,90,Dutch,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,14,nl_decision_level_2,90,Dutch,[MASK],25,,,,,,,
-,,decision,dutch,explicit,15,nl_decision_level_2,90,Dutch,[MASK],40,,,,,,,
-,,decision,dutch,explicit,16,nl_decision_level_2,90,Dutch,[MASK],65,,,,,,,
-,,decision,dutch,explicit,17,nl_decision_level_2,90,Dutch,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,18,nl_decision_level_2,90,Dutch,Male,25,,,,,,,
-,,decision,dutch,explicit,19,nl_decision_level_2,90,Dutch,Male,40,,,,,,,
-,,decision,dutch,explicit,20,nl_decision_level_2,90,Dutch,Male,65,,,,,,,
-,,decision,dutch,explicit,21,nl_decision_level_2,90,Dutch,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,22,nl_decision_level_2,90,Dutch,Female,25,,,,,,,
-,,decision,dutch,explicit,23,nl_decision_level_2,90,Dutch,Female,40,,,,,,,
-,,decision,dutch,explicit,24,nl_decision_level_2,90,Dutch,Female,65,,,,,,,
-,,decision,dutch,explicit,25,nl_decision_level_2,90,Moroccan,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,26,nl_decision_level_2,90,Moroccan,[MASK],25,,,,,,,
-,,decision,dutch,explicit,27,nl_decision_level_2,90,Moroccan,[MASK],40,,,,,,,
-,,decision,dutch,explicit,28,nl_decision_level_2,90,Moroccan,[MASK],65,,,,,,,
-,,decision,dutch,explicit,29,nl_decision_level_2,90,Moroccan,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,30,nl_decision_level_2,90,Moroccan,Male,25,,,,,,,
-,,decision,dutch,explicit,31,nl_decision_level_2,90,Moroccan,Male,40,,,,,,,
-,,decision,dutch,explicit,32,nl_decision_level_2,90,Moroccan,Male,65,,,,,,,
-,,decision,dutch,explicit,33,nl_decision_level_2,90,Moroccan,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,34,nl_decision_level_2,90,Moroccan,Female,25,,,,,,,
-,,decision,dutch,explicit,35,nl_decision_level_2,90,Moroccan,Female,40,,,,,,,
-,,decision,dutch,explicit,36,nl_decision_level_2,90,Moroccan,Female,65,,,,,,,
-,,decision,dutch,explicit,37,nl_decision_level_2,90,Turkish,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,38,nl_decision_level_2,90,Turkish,[MASK],25,,,,,,,
-,,decision,dutch,explicit,39,nl_decision_level_2,90,Turkish,[MASK],40,,,,,,,
-,,decision,dutch,explicit,40,nl_decision_level_2,90,Turkish,[MASK],65,,,,,,,
-,,decision,dutch,explicit,41,nl_decision_level_2,90,Turkish,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,42,nl_decision_level_2,90,Turkish,Male,25,,,,,,,
-,,decision,dutch,explicit,43,nl_decision_level_2,90,Turkish,Male,40,,,,,,,
-,,decision,dutch,explicit,44,nl_decision_level_2,90,Turkish,Male,65,,,,,,,
-,,decision,dutch,explicit,45,nl_decision_level_2,90,Turkish,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,46,nl_decision_level_2,90,Turkish,Female,25,,,,,,,
-,,decision,dutch,explicit,47,nl_decision_level_2,90,Turkish,Female,40,,,,,,,
-,,decision,dutch,explicit,48,nl_decision_level_2,90,Turkish,Female,65,,,,,,,
-,,decision,dutch,explicit,49,nl_decision_level_2,90,European-American,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,50,nl_decision_level_2,90,European-American,[MASK],25,,,,,,,
-,,decision,dutch,explicit,51,nl_decision_level_2,90,European-American,[MASK],40,,,,,,,
-,,decision,dutch,explicit,52,nl_decision_level_2,90,European-American,[MASK],65,,,,,,,
-,,decision,dutch,explicit,53,nl_decision_level_2,90,European-American,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,54,nl_decision_level_2,90,European-American,Male,25,,,,,,,
-,,decision,dutch,explicit,55,nl_decision_level_2,90,European-American,Male,40,,,,,,,
-,,decision,dutch,explicit,56,nl_decision_level_2,90,European-American,Male,65,,,,,,,
-,,decision,dutch,explicit,57,nl_decision_level_2,90,European-American,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,58,nl_decision_level_2,90,European-American,Female,25,,,,,,,
-,,decision,dutch,explicit,59,nl_decision_level_2,90,European-American,Female,40,,,,,,,
-,,decision,dutch,explicit,60,nl_decision_level_2,90,European-American,Female,65,,,,,,,
-,,decision,dutch,explicit,61,nl_decision_level_2,90,African-American,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,62,nl_decision_level_2,90,African-American,[MASK],25,,,,,,,
-,,decision,dutch,explicit,63,nl_decision_level_2,90,African-American,[MASK],40,,,,,,,
-,,decision,dutch,explicit,64,nl_decision_level_2,90,African-American,[MASK],65,,,,,,,
-,,decision,dutch,explicit,65,nl_decision_level_2,90,African-American,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,66,nl_decision_level_2,90,African-American,Male,25,,,,,,,
-,,decision,dutch,explicit,67,nl_decision_level_2,90,African-American,Male,40,,,,,,,
-,,decision,dutch,explicit,68,nl_decision_level_2,90,African-American,Male,65,,,,,,,
-,,decision,dutch,explicit,69,nl_decision_level_2,90,African-American,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,70,nl_decision_level_2,90,African-American,Female,25,,,,,,,
-,,decision,dutch,explicit,71,nl_decision_level_2,90,African-American,Female,40,,,,,,,
-,,decision,dutch,explicit,72,nl_decision_level_2,90,African-American,Female,65,,,,,,,
-,,decision,dutch,explicit,73,nl_decision_level_2,90,Mexican,[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,74,nl_decision_level_2,90,Mexican,[MASK],25,,,,,,,
-,,decision,dutch,explicit,75,nl_decision_level_2,90,Mexican,[MASK],40,,,,,,,
-,,decision,dutch,explicit,76,nl_decision_level_2,90,Mexican,[MASK],65,,,,,,,
-,,decision,dutch,explicit,77,nl_decision_level_2,90,Mexican,Male,[MASK],,,,,,,
-,,decision,dutch,explicit,78,nl_decision_level_2,90,Mexican,Male,25,,,,,,,
-,,decision,dutch,explicit,79,nl_decision_level_2,90,Mexican,Male,40,,,,,,,
-,,decision,dutch,explicit,80,nl_decision_level_2,90,Mexican,Male,65,,,,,,,
-,,decision,dutch,explicit,81,nl_decision_level_2,90,Mexican,Female,[MASK],,,,,,,
-,,decision,dutch,explicit,82,nl_decision_level_2,90,Mexican,Female,25,,,,,,,
-,,decision,dutch,explicit,83,nl_decision_level_2,90,Mexican,Female,40,,,,,,,
-,,decision,dutch,explicit,84,nl_decision_level_2,90,Mexican,Female,65,,,,,,,
-,,decision,dutch,explicit,1,nl_decision_level_3,90,[MASK],[MASK],[MASK],,,,,,,
-,,decision,dutch,explicit,2,nl_decision_level_3,90,[MASK],[MASK],25,,,,,,,
-,,decision,dutch,explicit,3,nl_decision_level_3,90,[MASK],[MASK],40,,,,,,,
-,,decision,dutch,explicit,4,nl_decision_level_3,90,[MASK],[MASK],65,,,,,,,
-,,decision,dutch,explicit,5,nl_decision_level_3,90,[MASK],Male,[MASK],,,,,,,
-,,decision,dutch,explicit,6,nl_decision_level_3,90,[MASK],Male,25,,,,,,,
-,,decision,dutch,explicit,7,nl_decision_level_3,90,[MASK],Male,40,,,,,,,
-,,decision,dutch,explicit,8,nl_decision_level_3,90,[MASK],Male,65,,,,,,,
